Zip Code,Date,Hour,Count,Day,Temperature,Feels Like,Precipitation
53202,2023-02-28,19,1,1,38.9,34.4,0.0
53202,2023-02-28,20,1,1,38.0,33.5,0.0
53202,2023-02-28,21,4,1,38.0,38.0,0.0
53202,2023-03-01,0,1,2,37.5,32.0,0.0
53202,2023-03-01,2,1,2,37.5,30.3,0.0
53202,2023-03-01,3,1,2,37.5,30.5,0.0
53202,2023-03-01,5,1,2,38.3,32.4,0.0
53202,2023-03-01,6,3,2,38.3,34.6,0.0
53202,2023-03-01,7,1,2,38.3,33.1,0.0
53202,2023-03-01,8,1,2,39.8,34.4,0.0
53202,2023-03-01,9,7,2,41.0,37.0,0.0
53202,2023-03-01,10,3,2,42.2,37.9,0.0
53202,2023-03-01,11,7,2,44.1,42.6,0.0
53202,2023-03-01,12,1,2,46.2,42.7,0.0
53202,2023-03-01,13,1,2,46.2,41.9,0.0
53202,2023-03-01,14,1,2,48.8,46.3,0.0
53202,2023-03-01,15,2,2,50.1,50.1,0.0
53202,2023-03-01,16,4,2,50.9,50.9,0.0
53202,2023-03-01,17,3,2,49.6,47.8,0.0
53202,2023-03-01,19,2,2,38.3,35.6,0.0
53202,2023-03-01,20,4,2,38.2,38.2,0.0
53202,2023-03-01,21,3,2,46.0,41.8,0.0
53202,2023-03-01,22,6,2,42.5,36.2,0.0
53202,2023-03-01,23,2,2,41.1,32.8,0.0
53202,2023-03-02,0,3,3,39.7,32.8,0.0
53202,2023-03-02,1,4,3,39.7,31.7,0.0
53202,2023-03-02,2,3,3,38.2,30.0,0.0
53202,2023-03-02,3,1,3,37.8,29.6,0.0
53202,2023-03-02,5,2,3,36.0,28.0,0.0
53202,2023-03-02,6,6,3,34.5,27.6,0.0
53202,2023-03-02,7,2,3,33.7,24.8,0.0
53202,2023-03-02,8,2,3,34.0,25.1,0.0
53202,2023-03-02,9,4,3,34.0,26.0,0.0
53202,2023-03-02,10,2,3,34.0,25.5,0.0
53202,2023-03-02,11,6,3,34.0,25.6,0.0
53202,2023-03-02,12,9,3,35.1,29.8,0.0
53202,2023-03-02,13,3,3,35.0,30.8,0.0
53202,2023-03-02,14,3,3,35.9,29.1,0.0
53202,2023-03-02,15,6,3,36.0,29.5,0.0
53202,2023-03-02,16,3,3,35.1,28.5,0.0
53202,2023-03-02,17,5,3,34.1,27.3,0.0
53202,2023-03-02,18,2,3,33.3,26.4,0.0
53202,2023-03-02,19,2,3,32.0,26.5,0.0
53202,2023-03-02,20,2,3,31.9,27.2,0.0
53202,2023-03-02,21,5,3,31.8,28.6,0.0
53202,2023-03-02,22,5,3,31.7,28.4,0.0
53202,2023-03-02,23,1,3,32.9,28.6,0.0
53202,2023-03-03,0,2,4,33.0,27.4,0.0
53202,2023-03-03,1,4,4,33.5,28.1,0.0
53202,2023-03-03,2,5,4,33.5,33.5,0.0
53202,2023-03-03,3,1,4,34.3,28.3,0.0
53202,2023-03-03,6,4,4,35.2,28.9,0.0
53202,2023-03-03,7,1,4,36.4,28.6,0.0
53202,2023-03-03,8,2,4,37.9,29.6,0.0
53202,2023-03-03,9,4,4,38.0,30.5,0.0
53202,2023-03-03,10,3,4,38.9,30.5,0.0
53202,2023-03-03,11,7,4,38.0,29.4,0.0
53202,2023-03-03,12,5,4,38.0,29.7,0.0
53202,2023-03-03,13,5,4,37.1,27.8,0.0
53202,2023-03-03,14,4,4,37.0,27.3,0.0
53202,2023-03-03,15,2,4,36.0,25.1,0.0
53202,2023-03-03,16,5,4,37.1,27.9,0.0
53202,2023-03-03,17,4,4,37.0,29.2,0.0
53202,2023-03-03,18,2,4,36.1,26.8,0.0
53202,2023-03-03,19,3,4,36.0,26.3,0.0
53202,2023-03-03,20,3,4,35.9,27.8,0.0
53202,2023-03-03,21,6,4,35.1,28.5,0.0
53202,2023-03-03,22,5,4,33.6,28.1,0.0
53202,2023-03-03,23,2,4,33.2,27.2,0.0
53202,2023-03-04,0,3,5,32.6,25.5,0.0
53202,2023-03-04,1,1,5,32.5,26.8,0.0
53202,2023-03-04,2,2,5,31.6,26.0,0.0
53202,2023-03-04,3,1,5,31.1,26.8,0.0
53202,2023-03-04,6,3,5,30.3,24.7,0.0
53202,2023-03-04,8,6,5,35.0,29.8,0.0
53202,2023-03-04,9,7,5,38.9,34.5,0.0
53202,2023-03-04,10,7,5,44.1,39.9,0.0
53202,2023-03-04,11,4,5,46.2,40.3,0.0
53202,2023-03-04,12,6,5,49.8,45.7,0.0
53202,2023-03-04,13,6,5,50.0,50.0,0.0
53202,2023-03-04,14,4,5,48.8,44.8,0.0
53202,2023-03-04,15,5,5,49.9,45.5,0.0
53202,2023-03-04,16,11,5,47.9,43.7,0.0
53202,2023-03-04,17,3,5,44.1,37.9,0.011
53202,2023-03-04,18,5,5,42.2,37.2,0.015
53202,2023-03-04,19,4,5,42.1,37.8,0.005
53202,2023-03-04,20,3,5,41.0,37.0,0.0
53202,2023-03-04,22,9,5,37.8,32.7,0.0
53202,2023-03-04,23,5,5,37.1,31.4,0.0
53202,2023-03-05,0,10,6,36.4,31.2,0.0
53202,2023-03-05,1,3,6,36.0,30.6,0.0
53202,2023-03-05,2,2,6,35.1,31.7,0.0
53202,2023-03-05,3,2,6,34.3,29.5,0.0
53202,2023-03-05,4,3,6,33.9,27.7,0.0
53202,2023-03-05,5,1,6,33.0,29.6,0.0
53202,2023-03-05,7,3,6,32.3,27.8,0.0
53202,2023-03-05,8,7,6,35.8,35.8,0.0
53202,2023-03-05,9,2,6,39.8,39.8,0.0
53202,2023-03-05,10,2,6,41.0,38.0,0.0
53202,2023-03-05,11,5,6,41.2,36.5,0.0
53202,2023-03-05,12,5,6,42.1,37.6,0.0
53202,2023-03-05,13,5,6,42.2,36.7,0.0
53202,2023-03-05,14,4,6,41.1,34.5,0.0
53202,2023-03-05,17,2,6,38.1,31.7,0.0
53202,2023-03-05,18,2,6,38.0,32.7,0.0
53202,2023-03-05,19,8,6,38.0,31.1,0.0
53202,2023-03-05,20,5,6,38.1,29.4,0.0
53202,2023-03-05,21,4,6,38.1,31.7,0.0
53202,2023-03-05,23,2,6,39.2,29.9,0.017
53202,2023-03-06,0,3,0,38.3,28.8,0.041
53202,2023-03-06,1,4,0,37.9,28.6,0.142
53202,2023-03-06,3,1,0,37.6,28.8,0.08
53202,2023-03-06,4,1,0,38.3,29.5,0.027
53202,2023-03-06,5,2,0,38.3,29.7,0.0
53202,2023-03-06,6,3,0,37.6,30.4,0.0
53202,2023-03-06,7,2,0,37.7,32.3,0.0
53202,2023-03-06,8,4,0,39.9,33.8,0.0
53202,2023-03-06,9,7,0,42.2,36.2,0.0
53202,2023-03-06,10,5,0,43.1,36.2,0.0
53202,2023-03-06,11,5,0,43.0,35.1,0.0
53202,2023-03-06,12,4,0,44.2,39.2,0.0
53202,2023-03-06,13,9,0,44.3,37.5,0.0
53202,2023-03-06,14,1,0,41.3,36.0,0.0
53202,2023-03-06,15,2,0,41.2,35.9,0.0
53202,2023-03-06,16,2,0,41.1,34.7,0.0
53202,2023-03-06,18,1,0,41.0,34.9,0.0
53202,2023-03-06,19,2,0,41.0,35.3,0.0
53202,2023-03-06,20,1,0,39.1,30.4,0.0
53202,2023-03-06,21,3,0,38.0,30.5,0.0
53202,2023-03-06,22,6,0,36.4,29.5,0.0
53202,2023-03-07,0,5,1,36.4,28.5,0.0
53202,2023-03-07,1,3,1,36.5,29.2,0.001
53202,2023-03-07,2,1,1,36.5,27.9,0.0
53202,2023-03-07,4,1,1,35.5,26.2,0.0
53202,2023-03-07,5,1,1,35.0,26.2,0.0
53202,2023-03-07,6,4,1,35.1,27.2,0.0
53202,2023-03-07,8,3,1,38.0,29.5,0.0
53202,2023-03-07,9,5,1,39.2,31.1,0.0
53202,2023-03-07,10,3,1,39.2,30.5,0.0
53202,2023-03-07,11,2,1,41.1,34.9,0.0
53202,2023-03-07,12,3,1,42.3,35.9,0.0
53202,2023-03-07,13,6,1,42.3,35.6,0.0
53202,2023-03-07,14,5,1,42.1,34.9,0.0
53202,2023-03-07,15,4,1,42.1,34.3,0.0
53202,2023-03-07,16,6,1,39.1,30.1,0.0
53202,2023-03-07,17,4,1,38.0,29.0,0.0
53202,2023-03-07,18,9,1,36.0,28.1,0.0
53202,2023-03-07,19,7,1,35.1,28.4,0.0
53202,2023-03-07,20,3,1,35.8,28.9,0.0
53202,2023-03-07,21,1,1,35.0,28.6,0.0
53202,2023-03-07,22,2,1,35.0,30.2,0.0
53202,2023-03-08,0,3,2,34.0,29.8,0.0
53202,2023-03-08,1,2,2,34.0,34.0,0.0
53202,2023-03-08,5,1,2,32.1,26.9,0.0
53202,2023-03-08,6,2,2,31.3,24.5,0.0
53202,2023-03-08,8,4,2,38.0,32.7,0.0
53202,2023-03-08,9,1,2,39.8,32.9,0.0
53202,2023-03-08,10,5,2,39.8,32.5,0.0
53202,2023-03-08,11,3,2,42.0,34.9,0.0
53202,2023-03-08,12,4,2,42.1,35.6,0.0
53202,2023-03-08,13,8,2,43.0,36.1,0.0
53202,2023-03-08,14,6,2,42.0,35.6,0.0
53202,2023-03-08,15,8,2,42.9,37.0,0.0
53202,2023-03-08,16,3,2,39.8,33.0,0.0
53202,2023-03-08,18,5,2,37.1,28.9,0.0
53202,2023-03-08,19,4,2,37.1,28.5,0.0
53202,2023-03-08,20,7,2,37.1,28.5,0.0
53202,2023-03-08,21,7,2,38.0,30.1,0.0
53202,2023-03-08,22,4,2,37.5,30.9,0.0
53202,2023-03-08,23,3,2,37.5,32.6,0.0
53202,2023-03-09,0,6,3,37.2,34.4,0.0
53202,2023-03-09,1,6,3,37.2,32.2,0.0
53202,2023-03-09,2,1,3,37.2,32.7,0.0
53202,2023-03-09,4,1,3,37.5,31.6,0.0
53202,2023-03-09,7,5,3,36.8,28.5,0.0
53202,2023-03-09,8,2,3,38.0,28.7,0.0
53202,2023-03-09,9,3,3,38.0,28.4,0.0
53202,2023-03-09,10,5,3,38.0,28.7,0.0
53202,2023-03-09,11,1,3,38.0,29.3,0.0
53202,2023-03-09,12,7,3,38.8,30.7,0.0
53202,2023-03-09,13,4,3,38.0,29.4,0.0
53202,2023-03-09,14,1,3,38.8,30.6,0.0
53202,2023-03-09,15,6,3,38.1,30.9,0.0
53202,2023-03-09,18,1,3,34.2,25.1,0.041
53202,2023-03-09,19,1,3,34.1,24.6,0.053
53202,2023-03-09,20,5,3,34.1,24.7,0.045
53202,2023-03-09,21,3,3,34.1,24.4,0.146
53202,2023-03-09,22,4,3,33.6,24.0,0.077
53202,2023-03-09,23,3,3,33.6,24.2,0.042
53202,2023-03-10,0,2,4,33.6,24.9,0.116
53202,2023-03-10,1,2,4,33.6,25.0,0.074
53202,2023-03-10,6,3,4,33.0,26.0,0.077
53202,2023-03-10,7,1,4,33.0,25.1,0.025
53202,2023-03-10,8,1,4,34.1,27.1,0.019
53202,2023-03-10,9,7,4,34.1,25.6,0.018
53202,2023-03-10,10,2,4,35.1,25.9,0.006
53202,2023-03-10,11,5,4,35.9,26.6,0.0
53202,2023-03-10,12,3,4,36.0,27.7,0.001
53202,2023-03-10,13,4,4,36.0,26.4,0.002
53202,2023-03-10,14,3,4,36.0,26.1,0.001
53202,2023-03-10,15,2,4,35.1,25.1,0.0
53202,2023-03-10,16,6,4,35.0,25.8,0.0
53202,2023-03-10,17,3,4,34.1,24.9,0.0
53202,2023-03-10,18,4,4,34.1,26.2,0.0
53202,2023-03-10,19,8,4,34.1,26.4,0.0
53202,2023-03-10,20,1,4,34.1,25.0,0.0
53202,2023-03-10,21,1,4,34.1,26.1,0.0
53202,2023-03-10,22,1,4,33.6,25.1,0.0
53202,2023-03-10,23,4,4,34.0,24.9,0.0
53202,2023-03-11,0,2,5,32.6,23.1,0.0
53202,2023-03-11,1,2,5,33.2,24.0,0.0
53202,2023-03-11,2,4,5,31.7,25.2,0.0
53202,2023-03-11,4,2,5,30.3,21.6,0.0
53202,2023-03-11,5,2,5,30.4,21.7,0.0
53202,2023-03-11,6,1,5,30.5,22.2,0.0
53202,2023-03-11,8,2,5,31.0,23.1,0.0
53202,2023-03-11,10,6,5,34.2,28.7,0.0
53202,2023-03-11,11,1,5,35.1,28.0,0.0
53202,2023-03-11,12,5,5,35.2,27.5,0.0
53202,2023-03-11,13,4,5,35.2,27.4,0.0
53202,2023-03-11,14,3,5,35.2,27.0,0.0
53202,2023-03-11,16,1,5,34.2,24.9,0.0
53202,2023-03-11,17,1,5,34.2,26.3,0.0
53202,2023-03-11,18,1,5,34.2,28.2,0.0
53202,2023-03-11,19,2,5,35.1,28.0,0.0
53202,2023-03-11,20,3,5,35.1,27.4,0.0
53202,2023-03-11,21,1,5,35.2,26.2,0.0
53202,2023-03-11,22,3,5,35.2,27.9,0.0
53202,2023-03-12,0,1,6,34.4,25.4,0.009
53202,2023-03-12,1,3,6,34.4,28.1,0.008
53202,2023-03-12,3,2,6,34.4,28.0,0.0
53202,2023-03-12,5,2,6,34.4,28.0,0.006
53202,2023-03-12,6,2,6,33.7,27.7,0.009
53202,2023-03-12,8,2,6,34.6,27.1,0.006
53202,2023-03-12,9,2,6,35.1,29.3,0.0
53202,2023-03-12,10,3,6,35.1,28.0,0.019
53202,2023-03-12,12,3,6,35.9,28.4,0.005
53202,2023-03-12,13,3,6,35.9,29.3,0.011
53202,2023-03-12,14,2,6,35.1,27.9,0.0
53202,2023-03-12,15,1,6,35.9,29.5,0.012
53202,2023-03-12,16,4,6,35.9,29.0,0.0
53202,2023-03-12,18,2,6,36.0,30.5,0.0
53202,2023-03-12,19,4,6,34.1,28.5,0.01
53202,2023-03-12,20,2,6,34.0,24.3,0.0
53202,2023-03-12,21,1,6,33.9,25.4,0.0
53202,2023-03-12,22,5,6,31.5,22.4,0.0
53202,2023-03-13,0,2,0,29.5,22.3,0.0
53202,2023-03-13,4,2,0,28.9,20.9,0.0
53202,2023-03-13,6,3,0,28.8,20.4,0.0
53202,2023-03-13,7,1,0,27.7,20.2,0.0
53202,2023-03-13,9,3,0,29.9,18.4,0.028
53202,2023-03-13,10,6,0,29.1,16.7,0.001
53202,2023-03-13,11,4,0,29.9,16.5,0.0
53202,2023-03-13,12,6,0,29.9,16.9,0.0
53202,2023-03-13,13,4,0,29.9,18.8,0.0
53202,2023-03-13,14,2,0,29.9,18.9,0.0
53202,2023-03-13,15,5,0,29.9,19.0,0.0
53202,2023-03-13,17,3,0,29.9,18.9,0.0
53202,2023-03-13,18,1,0,29.9,20.3,0.0
53202,2023-03-13,19,4,0,29.0,20.0,0.0
53202,2023-03-13,20,3,0,29.0,20.6,0.0
53202,2023-03-13,21,2,0,28.9,20.5,0.0
53202,2023-03-13,23,3,0,26.0,18.1,0.0
53202,2023-03-14,0,6,1,25.0,16.5,0.0
53202,2023-03-14,1,5,1,23.6,14.3,0.0
53202,2023-03-14,4,2,1,19.2,9.5,0.0
53202,2023-03-14,6,2,1,18.0,7.8,0.0
53202,2023-03-14,7,10,1,17.9,6.1,0.0
53202,2023-03-14,8,2,1,18.9,6.2,0.0
53202,2023-03-14,9,3,1,21.6,10.9,0.0
53202,2023-03-14,10,3,1,25.0,16.4,0.0
53202,2023-03-14,11,4,1,28.0,18.2,0.0
53202,2023-03-14,12,1,1,29.0,21.0,0.0
53202,2023-03-14,13,9,1,30.7,24.7,0.0
53202,2023-03-21,10,1,1,41.1,41.1,0.0
53202,2023-03-21,11,6,1,41.3,36.1,0.0
53202,2023-03-21,12,5,1,41.3,36.8,0.0
53202,2023-03-21,13,4,1,43.4,38.8,0.0
53202,2023-03-21,14,9,1,45.3,40.5,0.0
53202,2023-03-21,15,2,1,47.1,41.6,0.0
53202,2023-03-21,16,2,1,48.1,42.7,0.0
53202,2023-03-21,17,6,1,47.9,43.4,0.0
53202,2023-03-21,18,3,1,45.0,40.6,0.0
53202,2023-03-21,19,5,1,43.4,37.4,0.0
53202,2023-03-21,20,4,1,39.9,35.4,0.0
53202,2023-03-21,21,2,1,43.4,38.1,0.0
53202,2023-03-21,22,2,1,43.4,37.8,0.0
53202,2023-03-22,0,2,2,42.5,35.9,0.0
53202,2023-03-22,2,1,2,41.4,34.4,0.0
53202,2023-03-22,5,2,2,40.1,33.3,0.0
53202,2023-03-22,6,10,2,40.1,33.6,0.0
53202,2023-03-22,7,1,2,39.3,32.5,0.0
53202,2023-03-22,8,3,2,39.3,32.2,0.0
53202,2023-03-22,9,7,2,40.9,35.1,0.0
53202,2023-03-22,11,1,2,43.0,37.0,0.0
53202,2023-03-22,12,5,2,45.1,40.7,0.0
53202,2023-03-22,13,3,2,46.2,40.9,0.0
53202,2023-03-22,14,3,2,47.9,43.0,0.0
53202,2023-03-22,15,4,2,49.8,45.4,0.0
53202,2023-03-22,16,6,2,48.9,44.5,0.0
53202,2023-03-22,17,3,2,49.9,46.7,0.0
53202,2023-03-22,19,6,2,47.0,43.6,0.0
53202,2023-03-22,20,5,2,46.8,45.6,0.0
53202,2023-03-22,21,1,2,47.6,46.5,0.0
53202,2023-03-22,23,2,2,47.1,45.3,0.0
53202,2023-03-23,0,1,3,43.7,43.7,0.0
53202,2023-03-23,1,3,3,41.3,41.3,0.0
53202,2023-03-23,2,3,3,43.2,39.0,0.0
53202,2023-03-23,3,3,3,42.0,35.4,0.0
53202,2023-03-23,4,2,3,39.9,32.0,0.0
53202,2023-03-23,6,3,3,35.2,26.5,0.012
53202,2023-03-23,7,3,3,34.5,27.9,0.005
53202,2023-03-23,8,7,3,34.5,27.9,0.014
53202,2023-03-23,9,3,3,38.0,30.1,0.0
53202,2023-03-23,10,1,3,39.0,31.0,0.0
53202,2023-03-23,11,5,3,42.1,36.0,0.0
53202,2023-03-23,12,2,3,41.1,33.5,0.0
53202,2023-03-23,13,1,3,40.1,32.8,0.0
53202,2023-03-23,14,5,3,41.3,34.2,0.0
53202,2023-03-23,15,1,3,41.0,34.3,0.0
53202,2023-03-23,16,9,3,41.0,34.0,0.0
53202,2023-03-23,17,5,3,40.0,34.5,0.0
53202,2023-03-23,18,2,3,39.0,34.5,0.0
53202,2023-03-23,19,4,3,36.0,30.3,0.0
53202,2023-03-23,20,3,3,34.1,31.0,0.0
53202,2023-03-23,21,7,3,34.9,34.9,0.0
53202,2023-03-23,22,4,3,33.4,33.4,0.0
53202,2023-03-23,23,1,3,33.4,33.4,0.0
53202,2023-03-24,0,2,4,34.3,34.3,0.0
53202,2023-03-24,1,5,4,33.6,33.6,0.0
53202,2023-03-24,2,3,4,33.9,33.9,0.0
53202,2023-03-24,3,2,4,32.5,32.5,0.0
53202,2023-03-24,4,3,4,32.1,32.1,0.0
53202,2023-03-24,6,2,4,34.1,28.7,0.0
53202,2023-03-24,7,1,4,33.4,27.8,0.0
53202,2023-03-24,8,6,4,35.2,28.6,0.0
53202,2023-03-24,9,6,4,38.9,31.2,0.0
53202,2023-03-24,11,1,4,39.1,31.0,0.0
53202,2023-03-24,12,7,4,40.9,33.8,0.0
53202,2023-03-24,13,2,4,41.0,33.5,0.0
53202,2023-03-24,14,3,4,39.9,32.4,0.0
53202,2023-03-24,15,4,4,40.0,32.9,0.0
53202,2023-03-24,16,2,4,39.8,32.7,0.0
53202,2023-03-24,18,3,4,37.2,28.3,0.0
53202,2023-03-24,19,2,4,36.1,27.3,0.0
53202,2023-03-24,20,4,4,37.1,29.9,0.0
53202,2023-03-24,21,1,4,37.1,29.5,0.0
53202,2023-03-24,22,2,4,36.5,28.8,0.0
53202,2023-03-24,23,4,4,37.2,30.1,0.0
53202,2023-03-25,0,2,5,38.3,30.0,0.0
53202,2023-03-25,1,2,5,37.5,28.9,0.0
53202,2023-03-25,2,4,5,37.4,28.1,0.001
53202,2023-03-25,3,2,5,35.4,26.2,0.011
53202,2023-03-25,5,2,5,33.6,22.8,0.041
53202,2023-03-25,6,1,5,32.9,21.4,0.131
53202,2023-03-25,8,1,5,33.2,22.1,0.145
53202,2023-03-25,9,1,5,34.1,23.5,0.011
53202,2023-03-25,12,3,5,34.1,23.8,0.025
53202,2023-03-25,13,5,5,34.1,23.9,0.034
53202,2023-03-25,14,5,5,34.1,23.8,0.017
53202,2023-03-25,15,1,5,36.0,26.7,0.012
53202,2023-03-25,16,3,5,38.0,28.5,0.0
53202,2023-03-25,17,6,5,40.9,33.1,0.0
53202,2023-03-25,18,5,5,42.9,38.0,0.0
53202,2023-03-25,19,3,5,42.1,37.6,0.0
53202,2023-03-25,20,1,5,39.7,34.1,0.0
53202,2023-03-25,21,1,5,38.7,32.5,0.0
53202,2023-03-25,22,3,5,36.1,30.3,0.0
53202,2023-03-25,23,3,5,35.9,31.7,0.0
53202,2023-03-26,0,3,6,35.0,28.4,0.0
53202,2023-03-26,1,4,6,34.0,30.4,0.0
53202,2023-03-26,2,3,6,34.0,29.8,0.0
53202,2023-03-26,3,3,6,32.8,29.5,0.0
53202,2023-03-26,8,3,6,29.4,29.4,0.0
53202,2023-03-26,11,3,6,41.7,41.7,0.0
53202,2023-03-26,12,8,6,39.7,39.7,0.0
53202,2023-03-26,13,1,6,40.5,37.6,0.003
53202,2023-03-26,14,5,6,39.6,39.6,0.001
53202,2023-03-26,15,1,6,39.6,36.2,0.011
53202,2023-03-26,16,2,6,38.1,33.0,0.0
53202,2023-03-26,17,1,6,38.9,36.3,0.0
53202,2023-03-26,18,2,6,37.8,32.9,0.0
53202,2023-03-26,20,3,6,34.1,26.2,0.068
53202,2023-03-26,21,1,6,35.8,31.4,0.01
53202,2023-03-26,22,2,6,35.8,30.8,0.007
53202,2023-03-26,23,4,6,35.0,35.0,0.0
53202,2023-03-27,0,2,0,32.6,32.6,0.0
53202,2023-03-27,1,3,0,32.5,26.9,0.0
53202,2023-03-27,2,2,0,31.5,26.7,0.0
53202,2023-03-27,6,2,0,34.7,27.0,0.0
53202,2023-03-27,7,1,0,34.8,27.3,0.005
53202,2023-03-27,8,8,0,37.0,28.5,0.0
53202,2023-03-27,9,2,0,37.1,29.0,0.0
53202,2023-03-27,10,2,0,36.2,29.2,0.0
53202,2023-03-27,11,4,0,37.2,29.3,0.0
53202,2023-03-27,12,5,0,38.0,29.3,0.0
53202,2023-03-27,13,2,0,37.2,28.0,0.0
53202,2023-03-27,15,4,0,38.9,32.5,0.0
53202,2023-03-27,16,3,0,39.0,33.8,0.0
53202,2023-03-27,17,1,0,39.7,35.4,0.0
53202,2023-03-27,18,2,0,38.3,35.5,0.0
53202,2023-03-27,20,1,0,36.9,36.9,0.0
53202,2023-03-27,21,4,0,34.9,34.9,0.0
53202,2023-03-27,22,1,0,32.8,32.8,0.0
53202,2023-03-27,23,2,0,32.3,32.3,0.0
53202,2023-03-28,0,1,1,31.0,31.0,0.0
53202,2023-03-28,1,2,1,30.2,30.2,0.0
53202,2023-03-28,5,2,1,28.3,28.3,0.0
53202,2023-03-28,6,4,1,32.6,32.6,0.0
53202,2023-03-28,7,3,1,32.9,29.4,0.0
53202,2023-03-28,10,2,1,39.5,34.6,0.0
53202,2023-03-28,11,8,1,40.8,36.4,0.0
53202,2023-03-28,12,2,1,42.1,42.1,0.0
53202,2023-03-28,13,5,1,44.0,44.0,0.0
53202,2023-03-28,14,3,1,43.0,40.3,0.0
53202,2023-03-28,15,7,1,44.8,40.1,0.0
53202,2023-03-28,16,3,1,47.6,41.9,0.0
53202,2023-03-28,17,13,1,47.7,43.0,0.0
53202,2023-03-28,18,1,1,46.1,40.7,0.0
53202,2023-03-28,19,2,1,44.4,39.9,0.0
53202,2023-03-28,21,4,1,39.4,35.2,0.0
53202,2023-03-28,22,1,1,38.5,33.3,0.0
53202,2023-03-28,23,3,1,38.6,32.3,0.0
53202,2023-03-29,0,3,2,38.1,31.2,0.0
53202,2023-03-29,1,3,2,38.1,31.3,0.0
53202,2023-03-29,6,2,2,37.7,30.4,0.0
53202,2023-03-29,8,1,2,35.1,24.6,0.0
53202,2023-03-29,9,3,2,34.1,23.0,0.0
53202,2023-03-29,10,3,2,33.2,22.5,0.0
53202,2023-03-29,11,3,2,31.1,20.0,0.0
53202,2023-03-29,13,6,2,35.0,25.6,0.0
53202,2023-03-29,14,5,2,34.2,25.8,0.0
53202,2023-03-29,15,5,2,37.0,29.0,0.0
53202,2023-03-29,16,2,2,37.0,29.9,0.0
53202,2023-03-29,17,3,2,37.9,35.2,0.0
53202,2023-03-29,18,6,2,36.9,32.1,0.0
53202,2023-03-29,19,6,2,35.5,29.3,0.0
53202,2023-03-29,20,4,2,32.9,32.9,0.0
53202,2023-03-29,21,9,2,30.8,25.4,0.0
53202,2023-03-29,22,2,2,29.4,24.9,0.0
53202,2023-03-29,23,1,2,28.7,28.7,0.0
53202,2023-03-30,1,1,3,26.4,26.4,0.0
53202,2023-03-30,5,3,3,23.5,23.5,0.0
53202,2023-03-30,6,2,3,24.8,24.8,0.0
53202,2023-03-30,7,2,3,24.0,24.0,0.0
53202,2023-03-30,8,6,3,31.0,24.9,0.0
53202,2023-03-30,9,4,3,33.2,25.8,0.0
53202,2023-03-30,10,3,3,35.8,27.5,0.0
53202,2023-03-30,11,2,3,36.9,29.0,0.0
53202,2023-04-01,17,11,5,38.8,32.4,0.0
53202,2023-04-01,18,8,5,38.0,30.2,0.0
53202,2023-04-01,19,2,5,36.1,30.2,0.0
53202,2023-04-01,20,3,5,35.1,32.2,0.0
53202,2023-04-01,21,1,5,34.2,30.1,0.0
53202,2023-04-01,22,3,5,32.5,32.5,0.0
53202,2023-04-01,23,4,5,30.3,30.3,0.0
53202,2023-04-02,0,4,6,30.1,30.1,0.0
53202,2023-04-02,1,5,6,29.5,29.5,0.0
53202,2023-04-02,2,3,6,30.7,30.7,0.0
53202,2023-04-02,3,4,6,28.5,23.3,0.0
53202,2023-04-02,4,1,6,26.0,21.0,0.0
53202,2023-04-02,5,4,6,30.2,24.8,0.0
53202,2023-04-02,6,2,6,31.6,25.1,0.0
53202,2023-04-02,7,2,6,30.8,24.5,0.0
53202,2023-04-02,8,2,6,34.2,27.5,0.0
53202,2023-04-02,9,3,6,37.2,30.0,0.0
53202,2023-04-02,10,1,6,39.1,32.1,0.0
53202,2023-04-02,11,2,6,42.9,36.6,0.0
53202,2023-04-02,12,2,6,42.8,36.1,0.0
53202,2023-04-02,13,3,6,43.8,37.0,0.0
53202,2023-04-02,14,4,6,44.0,36.5,0.0
53202,2023-04-02,15,4,6,43.2,34.8,0.0
53202,2023-04-02,16,1,6,46.0,38.2,0.0
53202,2023-04-02,17,1,6,47.0,39.3,0.0
53202,2023-04-02,18,2,6,47.8,40.6,0.0
53202,2023-04-02,19,3,6,46.9,40.2,0.0
53202,2023-04-02,20,1,6,46.0,40.5,0.0
53202,2023-04-02,22,4,6,46.1,41.2,0.0
53202,2023-04-02,23,2,6,49.3,44.6,0.0
53202,2023-04-03,0,1,0,49.7,44.4,0.0
53202,2023-04-03,1,5,0,50.5,50.5,0.0
53202,2023-04-03,2,1,0,48.9,44.1,0.0
53202,2023-04-03,5,2,0,45.4,43.1,0.0
53202,2023-04-03,6,3,0,45.4,44.0,0.0
53202,2023-04-03,7,3,0,46.0,46.0,0.0
53202,2023-04-03,8,1,0,46.0,43.8,0.0
53202,2023-04-03,9,8,0,49.8,49.8,0.0
53202,2023-04-03,10,4,0,52.1,52.1,0.0
53202,2023-04-03,12,1,0,55.0,55.0,0.0
53202,2023-04-03,13,2,0,58.5,58.5,0.001
53202,2023-04-03,14,1,0,56.3,56.3,0.0
53202,2023-04-03,15,5,0,52.1,52.1,0.011
53202,2023-04-03,16,1,0,50.4,50.4,0.011
53202,2023-04-03,17,3,0,51.2,51.2,0.012
53202,2023-04-03,18,7,0,49.9,49.9,0.018
53202,2023-04-03,19,4,0,49.8,46.5,0.006
53202,2023-04-03,20,2,0,47.1,44.0,0.023
53202,2023-04-03,21,4,0,46.1,43.4,0.018
